created_at,user_id,username,name,place,tweet,language,replies_count,hashtags,sentiment,illness
2020-05-23 08:30:53 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Explained | In this edition, find out what are human challenge trials and what's the controversy around them with @shraddhasharma5   #Coronavirus #COVID19 #COVIDIndia    https://t.co/1P5bms4MWs  https://t.co/YN4tr3suZS",en,0,"['coronavirus', 'covid19', 'covidindia']",NEGATIVE,no illness
2020-05-23 08:07:38 UTC,78259714.0,ashutosh83b,ashutosh,,देश के वरिष्टतम संपादकों मे से एक श्रवण गर्ग  के इस लेख को पढ कर सोचिये ज़रूर   हुक्मरानों की प्राथमिकता क्या है   मशीन या इंसान ?   #कोरोना #कोरोना_को_हराना_है #lockdownindia #LockdownPuzzles #COVIDー19 #covidindia @BJP4India @INCIndia @SanjayAzadSln   https://t.co/oHp3anFIgn,hi,67,"['कोरोना', 'कोरोना_को_हराना_है', 'lockdownindia', 'lockdownpuzzles', 'covidー19', 'covidindia']",NEGATIVE,no illness
2020-05-23 07:05:28 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Despite the widespread awareness about #COVID19, many are still unaware of how it actually affects the human body. Here’s all you need to know about it    https://t.co/g9jRYAtZXV  #Coronavirus #COVIDIndia  https://t.co/2Z8qpcYQgU",en,0,"['covid19', 'coronavirus', 'covidindia']",NEGATIVE,no illness
2020-05-23 06:57:34 UTC,68927629.0,moneycontrolcom,moneycontrol,,"Big Relief! The first #COVIDVaccine to reach phase-I of clinical trial was deemed safe and carried out in 108 healthy adults, Here's what they found �  #Coronavirus #COVIDIndia #COVID19    https://t.co/V2bUKcHH20",en,1,"['covidvaccine', 'coronavirus', 'covidindia', 'covid19']",POSITIVE,no illness
2020-05-23 06:41:00 UTC,68927629.0,moneycontrolcom,moneycontrol,,"#Coronvirus Update | India's tally of confirmed #COVID19 cases has reached 125,101 with #Maharashtra being the worst-affected state  #CoronavirusIndia #COVIDIndia    https://t.co/PFB9IfP33J",en,1,"['coronvirus', 'covid19', 'maharashtra', 'coronavirusindia', 'covidindia']",NEGATIVE,severe illness
2020-05-23 06:15:24 UTC,1.11271e+18,pbns_india,Prasar Bharati News Services पी.बी.एन.एस.,,Post-COVID India to emerge as more confident &amp; gain esteem in the world arena: Union Minister @DrJitendraSingh   #COVID19Pandemic        #IndiaFightsCorona  https://t.co/AS7GXXY5Wi,en,0,"['covid19pandemic', 'indiafightscorona']",POSITIVE,no illness
2020-05-23 05:59:32 UTC,68927629.0,moneycontrolcom,moneycontrol,,"The #Coronavirus outbreak has led to a spate of #jobcuts across companies, with the #sales staff being the worst hit, @maamitalks brings us the story   #COVIDIndia #COVIDImpact    https://t.co/f1TLb0gxrO",en,0,"['coronavirus', 'jobcuts', 'sales', 'covidindia', 'covidimpact']",NEGATIVE,light illness
2020-05-23 05:54:45 UTC,1056850669.0,airnewsalerts,All India Radio News,,Post-COVID India to emerge as more confident &amp; gain esteem in the world arena: Union Minister @DrJitendraSingh   #COVID19Pandemic       #IndiaFightsCorona  https://t.co/EnglB3Vxgq,en,2,"['covid19pandemic', 'indiafightscorona']",POSITIVE,no illness
2020-05-23 05:32:30 UTC,68927629.0,moneycontrolcom,moneycontrol,,"As informed earlier, #hydroxychloroquine was recommended for all asymptomatic healthcare workers, however now, the @ICMRDELHI has revised it, Here's what's new �  #Coronavirus #COVIDIndia    https://t.co/a3G47hVnr2",en,1,"['hydroxychloroquine', 'coronavirus', 'covidindia']",NEGATIVE,no illness
2020-05-23 05:14:24 UTC,68927629.0,moneycontrolcom,moneycontrol,,"The doubling time of #COVID19 cases now stand at 13.3 days, as against 3.4 days before the #lockdown: Govt   Your take? ✍️  #Coronavirus #COVIDIndia    https://t.co/LLrUeUqJlW",en,0,"['covid19', 'lockdown', 'coronavirus', 'covidindia']",NEGATIVE,no illness
2020-05-23 03:16:32 UTC,146360682.0,drjitendrasingh,Dr Jitendra Singh,,"OUTLOOK: Post- #COVID India will gain esteem in world arena: Dr Jitendra Singh DAINIK JAGRAN: Coronavirus: जम्मू कश्मीर में अगले कुछ हफ्तों में कोरोना की जांच क्षमता 18,536 बनाने का लक्ष्य AMAR UJALA: मोदी जी! हमें वापस घर लाने का दिल से शुक्रिया, थैंक यू सो मच...  https://t.co/ePgSdkz4Xg",und,12,['covid'],POSITIVE,no illness
2020-05-22 20:31:37 UTC,1056850669.0,airnewsalerts,All India Radio News,,Union Minister Dr Jitendra Singh said that Post-COVID India will emerge more confident and gain esteem in the world arena.,en,4,[],POSITIVE,no illness
2020-05-22 17:22:44 UTC,141584822.0,ians_india,IANS Tweets,,"Union Minister @DrJitendraSingh on Friday said post-COVID, #India will emerge more confident and gain esteem in the world arena.  Jitendra Singh emphasized that he is confident that six months from now, the world will look up to India with respect and seek to engage with it.  https://t.co/waZwJvAgSx",en,6,['india'],POSITIVE,no illness
2020-05-22 16:55:57 UTC,68927629.0,moneycontrolcom,moneycontrol,,"With #COVID19 not showing any signs of ending, people are confined to their homes. Here's a list of gadgets recommended by @viswanath_pilla that one must have during this time   #Coronavirus #COVIDIndia    https://t.co/C4u5IZfax4",en,1,"['covid19', 'coronavirus', 'covidindia']",NEGATIVE,no illness
2020-05-22 16:39:58 UTC,7.94442e+17,pib_panaji,PIB in Goa,,Early lockdown announced by Prime Minister Sh Narendra Modi had helped India to train itself for the new norms of Post-COVID world. | Post-COVID India will emerge more confident and gain esteem in the world arena: @DrJitendraSingh   Read more here:  https://t.co/DXn19xVurc  https://t.co/d0VCVpwqOQ,en,0,[],POSITIVE,no illness
2020-05-22 15:25:42 UTC,1.24489e+18,covidnewsbymib,#IndiaFightsCorona,,#IndiaFightsCorona:   Post-COVID India will emerge more confident and gain esteem in the world arena: Union Minister @DrJitendraSingh   Details:  https://t.co/5c7mzb7bfu  #StayHome #StaySafe #COVIDー19  https://t.co/L9RvELV8h6,en,0,"['indiafightscorona', 'stayhome', 'staysafe', 'covidー19']",POSITIVE,no illness
2020-05-22 09:56:29 UTC,240879503.0,bbcrajiniv,Rajini Vaidyanathan,,"So many heartbreaking stories of Indian migrant workers struggling to make it back to their villages in lockdown, but this one has got to me. A 15yr old girl cycling for days to get her father back home. Even if you don't understand Hindi the visuals are powerful. #CovidIndia",en,2,['covidindia'],POSITIVE,no illness
2020-05-22 05:01:10 UTC,96087281.0,shereenbhan,Shereen Bhan,,RBI Governor  @DasShaktikanta DEFERMENT of working capital during 6 months will be converted into term loan which can be repaid by March 21 @CNBCTV18Live #BREAKING #Covid #India #RBIActs,en,1,"['breaking', 'covid', 'india', 'rbiacts']",NEGATIVE,no illness
2020-05-21 15:23:12 UTC,22763833.0,outlookindia,Outlook Magazine,,The #COVIDPandemic will have long term consequences on #IndianEconomy and #Employment Watch our full interview with @ShashiTharoor here:  https://t.co/OcnuhcyGM1  #COVID19 #StayHome #StaySafe #Lockdown #IndiaFightsCorona #CoronavirusPandemic #COVIDIndia  https://t.co/qSkNn9UAZC,en,1,"['covidpandemic', 'indianeconomy', 'employment', 'covid19', 'stayhome', 'staysafe', 'lockdown', 'indiafightscorona', 'coronaviruspandemic', 'covidindia']",NEGATIVE,no illness
2020-05-21 10:49:57 UTC,68927629.0,moneycontrolcom,moneycontrol,,"@Apple and @Google released the Exposure Notification API that can be used in contact with tracing apps, however, is incompatible with India’s @SetuAarogya, @PranavHegdeHere tells us why   #Coronavirus #COVIDIndia    https://t.co/ZLspUsbAdp",en,0,"['coronavirus', 'covidindia']",NEGATIVE,no illness
2020-05-21 05:00:41 UTC,277386148.0,asianetnewsml,Asianet News,,കൊവിഡ് ഇന്ത്യയിൽ ഇതുവരെ #covidindia  https://t.co/GKrZh91iCg,ml,0,['covidindia'],NEGATIVE,severe illness
2020-05-21 04:01:42 UTC,2262642157.0,thecitizen_in,The Citizen,,"Despite COVID, India-Nepal Border Row Takes a Turn For The Worse   https://t.co/as8fpTzNZ4",en,0,[],NEGATIVE,no illness
2020-05-20 14:29:19 UTC,22763833.0,outlookindia,Outlook Magazine,,"If we’ve learnt anything from #COVID19, it’s that countries need to come together and combat this #pandemic and help each other.  Watch our full interview with Dr @ShashiTharoor here:  https://t.co/OcnuhcyGM1  #StayHome #StaySafe #Lockdown #IndiaFightsCorona #COVIDIndia  https://t.co/BhF8NR9COq",en,1,"['covid19', 'pandemic', 'stayhome', 'staysafe', 'lockdown', 'indiafightscorona', 'covidindia']",NEGATIVE,no illness
2020-05-20 08:14:29 UTC,372677761.0,newslaundry,newslaundry,,☝️ This is a part of an ongoing series 'The Economics of post-Covid India' by @kaul_vivek.   Become an #NLSena member so that we can do more in the series.  Contribute here:  https://t.co/Zm4BfesTFA,en,0,['nlsena'],NEGATIVE,no illness
2020-05-20 07:40:00 UTC,7.53128e+17,bjp4nagaland,BJP Nagaland,,The resurrection of Kutch post 2001 earthquake became a template for rebuilding a region devastated by natural disaster. The turnaround was led by then Gujarat CM @narendramodi  His presence at the helm holds hope for post-COVID India.    https://t.co/QwGkKMdsdZ,en,1,[],POSITIVE,no illness
2020-05-20 04:08:27 UTC,2262642157.0,thecitizen_in,The Citizen,,"Despite COVID, India-Nepal Border Row Takes a Turn For The Worse   https://t.co/as8fpTRpnE",en,0,[],NEGATIVE,no illness
2020-05-20 02:54:02 UTC,961873514.0,byrbjp,B Y Raghavendra,,PM Modi’s work after Kutch earthquake is a pointer to his vision for post-Covid India  https://t.co/Kz0Uv6idZF  https://t.co/iaafuBZNOV,en,0,[],POSITIVE,no illness
2020-05-20 02:42:59 UTC,2417134104.0,mp_office,Office of Jay Panda,,"Do read this motivational piece on the visionary leadership of @narendramodi ji �� "" PM Modi's work after Kutch earthquake is a pointer to his vision for post-Covid India "" @PandaJay   https://t.co/Ch9Oj56zZa",en,0,[],POSITIVE,no illness
2020-05-19 19:42:34 UTC,17843247.0,deepsealioness,‎پربھا ਪ੍ਰਬਾ,,"Covid- India   Since we started talking about Corona virus,the IT cell has used the lockdown to vilify Muslims starting from but not limited to TabligiJamat. Inspired by what I saw on my TL &amp; encouraged by @bigotry_watch , here is a thread on how Muslims helped during this crisis",en,43,[],NEGATIVE,no illness
2020-05-19 17:42:43 UTC,486711396.0,bjplive,BJP LIVE,,The resurrection of Kutch post 2001 earthquake became a template for rebuilding &amp; rehabilitating regions devastated by natural disaster.  The turnaround was led by then Gujarat CM @narendramodi. His presence at the helm holds hope for post-COVID India.  https://t.co/LfddnkKECm,en,7,[],POSITIVE,no illness
2020-05-19 17:23:36 UTC,25244464.0,manoramanews,Manorama News,,ജനുവരി 30ന് കേരളത്തിലെ ആദ്യത്തെ കോവിഡ് രോഗബാധയുണ്ടാകുന്നത് #Covid #India   https://t.co/wcssuzWONK,ml,0,"['covid', 'india']",NEGATIVE,severe illness
2020-05-19 17:15:22 UTC,497766595.0,zankhanabenbjp,Zankhanaben Patel,,PM Shri Narendra Modi ji’s work after Kutch earthquake is a pointer to his vision for post-Covid India.  https://t.co/6aKyILMBmH,en,0,[],POSITIVE,no illness
2020-05-19 15:34:42 UTC,296612629.0,narendramodi_in,narendramodi_in,,PM @narendramodi's work after Kutch earthquake is a pointer to his vision for post-Covid India  https://t.co/xtDM1q4pDl   via NaMo App  https://t.co/FCdx0dhitS,en,77,[],POSITIVE,no illness
2020-05-19 14:20:58 UTC,285101065.0,ipankajshukla,Dr. Pankaj Shukla,,PM Shri @narendramodi Ji's work after the Kutch earthquake is a pointer to his vision for post-COVID India.   https://t.co/DttnAaCMQX,en,1,[],POSITIVE,no illness
2020-05-19 13:58:11 UTC,8.92636e+17,ieopinion,Express Opinion,,@KapilSibal @MohanCRaja #ExpressOpinion: PM Modi’s work after Kutch earthquake is a pointer to his vision for post-Covid India | READ   https://t.co/oHY8fGKrXO,en,0,['expressopinion'],POSITIVE,no illness
2020-05-19 13:42:49 UTC,120293182.0,supriyobabul,Babul Supriyo,,The resurrection of Kutch post 2001 earthquake became a template for rebuilding &amp; rehabilitating regions devastated by natural disaster.  The turnaround was led by then Gujarat CM @narendramodi. His presence at the helm holds hope for post-COVID India.  https://t.co/eHWA7Q7tYR,en,9,[],POSITIVE,no illness
2020-05-19 13:04:04 UTC,1151458262.0,mlajagdish,Jagdish Vishwakarma,,• Prime Minister Shri @narendramodi Ji’s work after Kutch earthquake is a pointer to his vision for post-Covid India.   https://t.co/LgnSSICu61,en,0,[],POSITIVE,no illness
2020-05-19 12:58:28 UTC,22763833.0,outlookindia,Outlook Magazine,,Are economic and health needs making the world insular? Watch our full interview with Dr @ShashiTharoor here:  https://t.co/OcnuhcyGM1  #COVID19 #StayHome #StaySafe #Lockdown #IndiaFightsCorona #CoronavirusPandemic #COVIDIndia  https://t.co/vFIhgkpTHi,en,1,"['covid19', 'stayhome', 'staysafe', 'lockdown', 'indiafightscorona', 'coronaviruspandemic', 'covidindia']",NEGATIVE,no illness
2020-05-19 12:36:29 UTC,337065278.0,bjp4delhi,BJP Delhi,,The resurrection of Kutch post 2001 earthquake became a template for rebuilding &amp; rehabilitating regions devastated by natural disaster.  The turnaround was led by then Gujarat CM @narendramodi. His presence at the helm holds hope for post-COVID India.  https://t.co/2r1Up6npQL,en,4,[],POSITIVE,no illness
2020-05-19 12:20:05 UTC,537465783.0,upadhyaysbjp,Satish Upadhyay,,PM Modi’s work after Kutch earthquake is a pointer to his vision for post-Covid India  https://t.co/vUjoqvYjjG,en,0,[],POSITIVE,no illness
2020-05-19 12:19:29 UTC,1.0366e+18,rameshdhadukmp,Rameshbhai Dhaduk,,The resurrection of Kutch post 2001 earthquake became a template for rebuilding &amp; rehabilitating regions devastated by natural disaster.  The turnaround was led by then Gujarat CM @narendramodi. His presence at the helm holds hope for post-COVID India.  https://t.co/zkjisgwKwU,en,0,[],POSITIVE,no illness
2020-05-19 11:30:44 UTC,207809313.0,bjp4india,BJP,,The resurrection of Kutch post 2001 earthquake became a template for rebuilding &amp; rehabilitating regions devastated by natural disaster.  The turnaround was led by then Gujarat CM @narendramodi. His presence at the helm holds hope for post-COVID India.  https://t.co/fXnMK1vPs3,en,84,[],POSITIVE,no illness
2020-05-19 11:28:03 UTC,1897514666.0,dpradhanbjp,Dharmendra Pradhan,,"The most disastrous situations can lead to promising opportunities with the right kind of leadership.  Out-of-the-box thinking &amp; a multi-pronged approach, PM @narendramodi ji’s work after Kutch earthquake is a pointer to his vision for post-Covid India.   https://t.co/pupj7HRGew",en,15,[],POSITIVE,no illness
2020-05-19 10:42:25 UTC,8.4161e+17,nbirensingh,N.Biren Singh,,"Answer to PM @narendramodi ji vision for post-Covid India lies in a multi-pronged approach but, most importantly, by thinking out of the box, empowering &amp; assisting the local communities. The unique work of then CM Modi after Kutch earthquake is a pointer.  https://t.co/JVf0BQUpOz",en,4,[],POSITIVE,no illness
2020-05-19 10:32:13 UTC,28082599.0,rajeev_mp,Rajeev Chandrasekhar ��,,PM Modi’s work after Kutch earthquake is a pointer to his vision for post-Covid India   #AatmaNirbharBharat   https://t.co/dIOrOTIK4Q,en,6,['aatmanirbharbharat'],POSITIVE,no illness
2020-05-19 09:18:38 UTC,2955876798.0,pratyushkanth,Pratyush Kanth प्रत्यूष कंठ,,"Talk is cheap @ArvindKejriwal when your words have no value. Delhi HC wraps corrupt @AamAadmiParty Govt for failing to ensure that free ration was given to poor. Learn from @narendramodi as to how he is creating a self-reliant post Covid India, just the way he transformed Kutch  https://t.co/iY3MzlaBR0",en,21,[],NEGATIVE,no illness
2020-05-19 08:33:27 UTC,1.04492e+18,msinsociety,Maharashtra State Innovation Society,,"Government of India's portal for ""e-Pass for Movement During Lockdown"":  https://t.co/Vl2Jp9qh9K  The e-permit can be applied for 17 states under certain categories such as students, emergency/medical travel, essential service providers, etc.  #CovidIndia #Lockdown #Epass",en,1,"['covidindia', 'lockdown', 'epass']",NEGATIVE,no illness
