keywords,likes,tweets
COVID-19,14,A company called Pfizer has made a vaccine to help protect people from getting sick from the virus called COVID-19. But one of the people from the company said that the vaccine could also be used to reduce the number of people on Earth.
COVID-19,1,It's called depopulation. Covid-19 in the vaccination did not work well too much pushback. Trans bullshit isn't exactly working too much pushback. So now the government's going to attack our food. Starvation is the plan. Everybody needs to grow a garden. Buy canned food.
COVID-19,0,"Science.. what, like Einstein, and Faraday? ADHD diagnosis is in the same kind of park as what they did in Covid 19. It's a matter of large organised society, using drugs for reasons of profit, and convenience; and then using the word 'science' where science fails."
COVID-19,1,People who 'chose' to not get a #COVID19 vaccine are ____ (fill in the blank) and jeopardized the health of other that they came in contact with during the pandemic. Your tacit support for this behaviour is also irresponsible.
COVID-19,1,19.05.23 | #Maharashtra #COVID19 updateActive Cases: 519 🔽39TPR: 1.18% | Weekly 1.21%
COVID-19,6,"Myocarditis with ventricular tachycardia following bivalent mRNA vaccination... ""Clinicians should be aware of the possibility of changes in a patient’s cardiovascular status after COVID-19 vaccination and the need for early diagnosis and treatment to avoid a severe adverse reaction."""
COVID-19,0,Yaay! The more women and allies know the better. Thank you too for raising awareness.
COVID-19,0,National Flu And COVID-19 Surveillance Reports Published - 18 May 2023 #Flu #Covid
COVID-19,0,"As of today, May 19th, Greene County Public Health will no longer be posting COVID-19 positives in our county.  If you are interested in the number of COVID-19 cases in your county, please follow this link to the state website:"
COVID-19,0,How Boosters Produce Broad Protection Against COVID-19  #COVID19
COVID-19,3,"When you're trying to enjoy a peaceful coffee and the guy at the next table is coughing spray all over the place.. Okay, maybe not #COVID19, but still, do the rest of us need this fricking baptism? Dirty..Some people have no respect. #FridayVibes"
COVID-19,0,How Boosters Produce Broad Protection Against COVID-19  #COVID19
COVID-19,0,How Boosters Produce Broad Protection Against COVID-19  #COVID19
COVID-19,0,Global Covid19 deaths 0.04% 3 million (vaccine)The Spanish flu deaths 5.4% 100 million (No vaccine)All things being equal had we also had no vaccines and also suffered 5.4% death rate there'd be 464 million dead today instead of 3 million.
COVID-19,0,How Boosters Produce Broad Protection Against COVID-19  #COVID19
COVID-19,0,How Boosters Produce Broad Protection Against COVID-19  #COVID19
COVID-19,0,Dr. Richard Bartlett: BUDESONIDE is a very effective early treatment against COVID-19
COVID-19,0,19.05.23 | #HimachalPradesh #COVID19 update
COVID-19,2,"This isn't about vaccines that have been tested for years before rollout &amp; proven relatively safe. The vast majority of Albertans &amp; Canadians support those vaccines. This is about COVID-19 vaccines which were rushed in preparation &amp; rollout, with little concern for side effects."
COVID-19,1,"As a result of COVID-19's effect on learning loss and student mental health, New Jersey's state board of education voted to lower the New Jersey Graduation Performance Assessment by 25 points. #NJEd #Teaching"
COVID-19,0,"The massive need is investment in a wider range of antivirals that can protect immunocompromised people (and anyone who's proven to be vulnerable) from #COVID19.At the moment, health care systems rely too heavily on Paxlovid. If future variants render it ineffective - which is inevitable at some point, there is currently no alternative."
COVID-19,0,"GOP’s negligence on #COVID19 cost an extra 500,000 America deaths.GOP’s negligence on #GunSafety makes #Guns the #1 killer of kids in USA.GOP’s negligence on #Abortion will stop doctors from saving lives.#TCoT #Trump2024 #CdnPoli #NeverVoteConservative #ABLeg #USPolitics"
COVID-19,11,"What happened to your pronouns ?  ""My pronouns are Prosecute/Fauci."" Let's discuss the Covid 19 lab leak.#faucifiles #TwitterFiles"
COVID-19,0,"GOP’s negligence on #COVID19 cost an extra 500,000 America deaths.GOP’s negligence on #GunSafety makes #Guns the #1 killer of kids in USA.GOP’s negligence on #Abortion will stop doctors from saving lives.#TCoT #Trump2024 #CdnPoli #NeverVoteConservative #ABLeg #USPolitics"
COVID-19,197,'s great presentation of his et al.Studies of All-Cause Mortality which show that👉there was no pandemic causing excess mortality👉measures caused excess mortality👉COVID-19 vaccination causes excess mortality
COVID-19,0,"According to the CDC more than 1,000 Americans are still dying from #COVID19 related causes every week. Some 42,924 Americans died from Covid between December 28 &amp; May 3 - that's a lot of fatalities  As a result many epidemiologists feel that we should be doing much more"
COVID-19,1,Most of us still own N95 or KN95 #COVID19 masks .  Good day to whip one out and wear !
COVID-19,0,Covid19 ya?
COVID-19,0,"In schools, masks and air cleaners were associated with stopping #COVID-19"
COVID-19,0,"Wear a mask right now, thousands of children are at risk of sudden death due to the relaxation of protocols and without the proper use of a mask.  Wear the mask, you will avoid deaths like this child's.#Covid_19 #COV2 #usemask #CovidIsNotOver #CovidLong #CovidRules #MaskUp"
COVID-19,0,more appearances in the biggest competitions and TOTS post covid 19 than that incel
COVID-19,1,How many lives did Trump destroy ?Damning analysis of Trump's pandemic response suggested 40% of US COVID-19 deaths could have been avoided
COVID-19,0,Read our #Liberia travel advice for updated information about COVID-19 testing for departing travellers and that travellers to Liberia do not require a COVID-19 vaccination certificate or a negative COVID-19 test result:
COVID-19,0,Morning Docket: 05.19.23 (Above the Law)* Neil Gorsuch brands COVID-19 health edicts possibly &amp;quot;the greatest intrusions on civil...Add your highlights:
COVID-19,0,"Yes, there's a #pandemic but how to cure the itch of doing a #cleanup?Read: #WeMeanToClean #CleanDelhi #SwachhBharat #Volunteer #Volunteering #Shramdaan #Delhi #CleanupDrive #SwachhataHiSeva #ClimateAction #Covid19 #WMTCBlog"
COVID-19,0,"Maybe he should worry less about his failure to protect his constituents in Florida from COVID-19, and focus more on why he’s promoting fascism..."
COVID-19,0,VVD retired in COVID 19 pal y u getting in here 😭
COVID-19,1,"So infuriating to phone Govt/public offices to consistently be greeted by a recording ""Due to the Covid19 pandemic our staff our working remotely"" - the UN declared the emergency over and we're back at work over a year now! 😡"
COVID-19,7,Hoover was a business man. Great Depression.GW Bush was a business man. 2 million jobs lost. Illegal war. Deficits. Great Recession.Trump is a business man. 2 million jobs lost. Covid-19 mismanaged. Food pantries beg for donations. Debt and deficits skyrocket. Economic crisis.
COVID-19,1,Your suggestions/videos for the prevention of the COVID-19  pandemic was appreciative!
COVID-19,3,"More Republicans Died Than Democrats after COVID-19 Vaccines Came OutThe sharp divergence in excess death rates that emerged in the post-vaccine period ""is pretty striking… and the magnitudes are quite large."""
COVID-19,0,Would you rather she suffer from COVID-19?
COVID-19,1,"""Trip #2"" my surreal experimental road movie based around a COVID19 travelling guideline (3min)👇Watch the film here👇 #filmmaking #filmmaker #shortfilm #film"
COVID-19,1,Because they were promoting fear about the flu that they called Covid19. So they changed it around so that everyone other than those two stooges was 6 ft away.
COVID-19,0,Yo can Biden flip the kill switch in covid 19 already these people are getting unbearable
COVID-19,0,"1,872 new cases today. Covid-19 data visualisations: NZ in numbers"
COVID-19,4,"I also covered this for  back in Jan - And the trends are the same, while we're no longer seeing the massive spikes in deaths/hospitalisations, the deaths from #COVID19 are still very much ongoing"
COVID-19,0,"Covid 19 came from the Wuhan lab, the Covid shot doesn’t “stop the spread”, the Biden are getting millions from China. Just a few examples for ya"
COVID-19,21,#JustAccepted  Association of Psychosocial risk factors and Outcomes in heart failure: Does COVID-19 affect outcomes? by  et al.#CardioTwitter  #Heartfailure #COVID19
COVID-19,0,"Lets not forget you were in charge of the Covid-19 Task Force and you just sat back and let the so called experts Fauchi and Birch and others just walk all over our civil libertys i.e closures, social distance, masks, schools  WE WILL NOT FORGET you could have stopped all of it!!"
COVID-19,7,The US response to Covid-19 proved to me that a significant percentage to possibly a slight majority of the population can be easily manipulated.
COVID-19,0,New report on origins of COVID-19 makes a 'compelling case'  via
COVID-19,16,New research finds COVID-19 mRNA #booster vaccinations in early #pregnancy did not increase miscarriage risk
COVID-19,0,"Since the start of the pandemic, 1,163,871 Americans have died from #COVID19 (16.9% of all deaths worldwide). That is about the same as 5,819 Lawrence Massacres which killed 200 people in 1863:"
COVID-19,0,"#COVID19 cases in Indonesia, 19 May 2023: 518 new cases --&gt; 6,800,943 total cases+1,081 new recoveries --&gt; 6,623,548 total recoveries+5 new deaths --&gt; 161,658 total deaths-568 active cases --&gt; 15,737 active cases"
