keywords,likes,tweets
Vaccine,2,Insane because it’s true. Anyone who argues that doesn’t look at our vaccine schedule compare to other countries. Or the increase in general over past 2 decades
Vaccine,0,"It’s a worldview typically based out of California where Vaccines were successful, masking, lockdowns were a net positive, even after the US had the highest death rate out of just about any other countries. These people ignore Sweden, Africa, and Haitis covid data at all cost"
Vaccine,3,That's their plan. The same junk science they used for the Co(n)vid jab is the same junk science they've used for ALL previous jabs. Vaccines are NOT safe NOR effective! It's always been profits over people to Big pHARMa. Sad but true.
Vaccine,3,pssst its the vaccine
Vaccine,1,It may well impact even vaccinated kids as vaccines are seldom 100% effective and there needs to be a certain level of vaccination in the population for herd immunity to kick in and provide an extra layer of defense for everyone.
Vaccine,1,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,3,"It’s puzzling how a new breed seems to heave been created by these lethal “vaccines”, the vaxtard will go the way of the dodo 🦤, inability to comprehend danger will be the cause of extinction."
Vaccine,0,"denies that chronic illness is on the rise and that vaccines are linked autism, that's like shilling for big pharma, because you believe in the communist idea that autism should not be cured but rather embraced just like LGBTQ should be accepted and not cured."
Vaccine,29,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,1,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,1,Crowd chants in favor of arresting the vaccine advocate and depopulation promoter Bill Gates. Now someone is FINALLY standing up for something that makes sense against the senseless evil we have all suffered through for three wasted years of our lives.
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,4,I bet you think the vaccine works and that police are ‘hunting’ minorities. Some of us live in reality.
Vaccine,4,Not a joke.  I spoke to my friend this morning. She's looking for work.  Said there are mandatory vaccines for certain jobs and masks are still required.
Vaccine,229,Got the Gardasil vaccine and the Dr. asked me if I want an adult band-aid or a kids band-aid and I told him to surprise me… 🥹
Vaccine,12,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,1,"At one point, as general covid vaccine apartheid loomed in the UK, I considered the extent to which I would fight for freedom.The crossing-international-borders non-vax tax (fraud) was easily countered by 'fraudulent' certification and passenger landing forms though."
Vaccine,2,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,"Except most of NY's deaths were early in the pandemic before there was sufficient testing, ppe, let alone vaccines and insights into treating patients. Florida took what was learned and pretended all was fine. Cuomo made mistakes big time but DeSantis allowed avoidable deaths"
Vaccine,9,I have never ever gotten COVID even though my husband got it twice. The difference is I'm up to date with my COVID vaccines and he's not. Within the last week I know of 5 people with COVID. Up to you. I like staying healthy.
Vaccine,10,"I think it's the culmination of a lot of factors like toxic vaccines, indoctrination centers masquerading as schools, perversity in media &amp; society, breakdown in morals, runaway corruption everywhere, iphones."
Vaccine,414,"The Communist Party of Canada Wants You Barred from Public Spaces If Unvaccinated, STILL!!!  Even though the pandemic is completely over.Didn't Trudeau just tell us he never forced anyone to take the vaccine? CROOKS#TrumpGirlOnFire 🔥 #RebelNews 🇨🇦"
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,There’s a book Neutotribes about autism that also addresses theories about the increase. Anti vaxxers still insist it’s from vaccines with no absolute proof.
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,1,More vaccine coincidences
Vaccine,0,Specific vaccine batches?
Vaccine,3,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,Nowhere does this prove your claim of a “22% rise in excess deaths each months”.It does show less excess deaths than before vaccines.
Vaccine,1,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,Here’s another fine example on why this god-forsaken vaccine shouldn’t of never seen the light of day!They should of known the spike proteins would trigger the mast cellsEverything ‘Could Be an Enemy’: Mast Cell Diseases Reported After COVID-19 Vaccination
Vaccine,32,"My sister is an expert in Autism and has studied the field extensively for over 20 years.  She assures me that the link between Autism and Vaccines has been fully debunked.She’s one of the smartest people I know and a specialist, so I am choosing to believe her research."
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,But pro-vaxxers keep telling me the vaccines weren't experimental. I'm confused.
Vaccine,29,"Absolutely! Too bad the Covid “vaccines” are net negative for health, else that argument might apply here."
Vaccine,2,F.D.A. Panel Recommends R.S.V. Vaccine to Protect Young Infants
Vaccine,1,"No vaccine is 100% effective in preventing a virus. There was hope that the covid one would be more effective then it was, but you have made the classic anti-vaxxer mistake of assuming because it's not 100% that it's 0, and that's just not true."
Vaccine,0,"Yeah maybe tell it to someone who wasn't a carer living and working in thanet when the ""Kent"" varient dropped.  Guess what the Kent varient was?Flu vaccine side effects."
Vaccine,0,"I have heard that, but was hoping for better for you. Why do we have to wait until 50 for the vaccine?! 😫❤️‍🩹"
Vaccine,0,"Nobel Prize winner Luc Montagnier, who was found dead 6 days ago, confirmed HIV was added to the Covid ‘vaccines’.“Someone added some sequencies including HIV”"
Vaccine,3,On the MAGA Internet he heard the story. Same place he learned the election was rigged and that the Covid vaccine is magnetic.
Vaccine,6,"6/7, During COVID-19, USA also blocked Cuba's access to raw materials f vaccine production. The People's World, American news website, pointed out in article that blockade imposed by USA had prevented Cuba from obtaining materials for manufacture of syringes in time"
Vaccine,0,"Again no accountability in the federal govt. for poor performance. Billions $ spent on CDC, NIH, etc. and yet this pandemic was so poorly managed.  No ppe stocks, no plan for rapid vaccine development, poor to non-existent comm. plan.  So many things they did not anticipate that should have been planned for."
Vaccine,0,I think you are under the mistaken assumption she is claiming that the only reason cancer exists is bc of the vaccine. This is not what she is saying.The DNA of cancer proteins are in the genetic sequence of the spike protein of covid and the vax.
Vaccine,0,"I can see them making fun of bitcoin well enough, but didn't they already sorta do a vaccine centric one? When fry caught the common cold?"
Vaccine,3,"New Yorkers, start or complete your two-dose mpox vaccine series now to prevent another outbreak. Learn more:"
Vaccine,2,"I have a Fitbit Versa 2, absolutely love it."
Vaccine,0,How many vaccine injured kids is the right amount of vaccine injured kids?
Vaccine,1,The reasons why someone is 'vaccine hesitant' are key to engaging them.
Vaccine,0,"Yep, the EXPERIMENTAL vaccines are 100% safe. Got it. P.S. they discontinued the J&amp;J vaccine. Probably because they felt like it; with no reasons at all."
Vaccine,1,"Aww, I know facts hurt your feelings. Maybe check in with some doctors, scientists, and/or the studies proving that the vaccine has been been insanely effective and safe. Thanks for playing though sweetheart!"
Vaccine,0,That’s already in process it’s just not something that the media feels it’s important to cover. The Philippines has issued a crimes against humanity warrant against Bill Gates for his involvement in the vaccine. The media has refused to cover this because their ad $ is pharma.
Vaccine,0,Vaccine adverse event reporting system (which under reports adverse events).
Vaccine,0,Delet culture. Install only vaccine trans-rights for children thing!
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,1,"Hey Bob, do you think the public is stupid or forgot the vaccine mandates? Or just 'hands off"" when you think it will get more votes?"
Vaccine,22,"Mpox at 1 year: 30,000 US cases and 1 million vaccine doses Beginning in May 2022, the UK, Spain, and the US saw a growing number of cases of #mpox primarily among men who have sex with men"
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,13,A young man at my parish got disgusting with severe cancer and only has a few weeks to live.  Any vaccine that needs fetal tissue to be created should be a red flag.
Vaccine,1,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,0,Did you take the vaccine?
Vaccine,2,Has anyone asked me what I think about the vaccine TODAY? Or are we stuck in tweets from 2021?
Vaccine,0,VACCINES ARE CAUSING BLOOD CLOTS! 🤯😱🚫💉🚨👇
Vaccine,2,"The reason they are all wrong is not because they are doctors.  The ""care"" is self-evidently harmful to the children in the same way sexual abuse is.  Children with psychological disorders don't need medicine for endocrine disorders."
Vaccine,0,And why? Because of vaccines. So close.
Vaccine,7,"The journal “Cell” just published an analysis of high quality mRNA Covid vaccine trials, and it found they “had no effect on overall mortality despite protecting against some Covid-19 deaths.”Just Facts published original research that arrived at the same result 14 months ago when many people were making decisions about whether or not to use this product.Get the facts when you need them by signing up for weekly Just Facts emails:Cell AnalysisJust Facts Research"
Vaccine,0,"7/12 ""On February 27 of this year, papers with 100s of profiles of suspected Covid vaccine injuries and deaths were plastered onto the doors and windows of CBC Toronto."""
Vaccine,0,"New delivery method.  Same dodgy ""vaccine""."
Vaccine,1,"Hopefully we can get to the Nuremberg 3.0 trials, just after the Nuremberg 2.0 trial for the FAKE VACCINES that have killed so many millions."
